"","Nest_ID","year","found_day","species","habitat","fws_steel_band.x","eggs_max","fate","fate_day","eggs_hatched","ducklings_min","predator","camera_nest","camera_type","camera_start","camera_end","camera_fate","camera_days","camera_exposure","inc_late","inc_mean","inc_median","inc_early","inc_hatch","inc_firsthatch","found_laying","init_laying","init_mean","init_median","init_hatch","init_firsthatch","found_status","eggs_depredated","eggs_inviable","Species","Fate_video","Fate_Dep_Species_video","Min_Number_Ducklings_video","capture_date","capture_datetime","release_datetime","age","mass","wing_chord","flattened_wing","culmen","nares_distal","nares_proximal","tarsus_total","tarsus_diagonal","head","primary_ninth","transmitter"
"1454","STEI 1-97",1997,187,"STEI",NA,NA,1,"Destroyed",187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1455","STEI 1-99",1999,174,"STEI",NA,NA,7,"Destroyed",186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Active",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1456","STEI 10-00",2000,184,"STEI",NA,NA,6,"Undetermined",192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Active",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1457","STEI 10-05",2005,178,"STEI",NA,NA,0,"Destroyed",178,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Destroyed",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1458","STEI 10-06",2006,183,"STEI","DT","2406-00609",7,"Hatched",195,5,5,NA,NA,NA,NA,NA,NA,NA,NA,168,168,168,168,169.5,169,NA,NA,163,163,164.5,164,"Active",0,NA,NA,NA,NA,NA,"2006-07-12","2006/07/12 14:28:00",NA,"AHY",650,212,218,39.76,NA,NA,"45.47","39.05",NA,NA,NA
"1459","STEI 10-07",2007,181,"STEI","DT","2406-00619",6,"Hatched",202,6,6,NA,1,NA,"07/09/2007 16:47","07/21/2007 14:23",NA,NA,NA,178,177,177,176,176,176,NA,NA,173,173,172,172,"Active",0,NA,NA,NA,NA,NA,"2007-07-18","2007/07/18 11:07:00",NA,"AHY",690,203,209,39.56,NA,NA,"47.27","39.6",NA,NA,NA
"1460","STEI 10-08",2008,179,"STEI",NA,NA,4,"Review",198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"Active",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1461","STEI 10-93",1993,184,"STEI",NA,NA,0,"Destroyed",184,NA,NA,"JASP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Destroyed",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1462","STEI 10-95",1995,173,"STEI",NA,NA,0,"Destroyed",173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Destroyed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1463","STEI 10-96",1996,177,"STEI",NA,NA,0,"Destroyed",177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Destroyed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1464","STEI 10-99",1999,178,"STEI",NA,NA,4,"Destroyed",195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"Active",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1465","STEI 11-00",2000,184,"STEI",NA,NA,NA,"Destroyed",184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Destroyed",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1466","STEI 11-05",2005,182,"STEI",NA,NA,0,"Destroyed",189,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Active",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1467","STEI 11-06",2006,181,"STEI","DT","2406-00603",7,"Hatched",196,5,5,NA,NA,NA,NA,NA,NA,NA,NA,168,168,168,168,170,170,"0",NA,163,163,165,165,"Active",0,NA,NA,NA,NA,NA,"2006-07-10","2006/07/10 14:30:00",NA,"ATY",611,202,213,38.28,NA,NA,"40.28","37.53",NA,NA,NA
"1468","STEI 11-07",2007,182,"STEI",NA,NA,6,"Destroyed",189,0,0,NA,NA,NA,NA,NA,NA,NA,NA,178,178,178,178,NA,NA,NA,NA,174,174,NA,NA,"Active",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1469","STEI 11-08",2008,180,"STEI",NA,NA,0,"Hatched",199,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Active",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1470","STEI 11-93",1993,186,"STEI",NA,NA,0,"Destroyed",186,NA,NA,"U",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Destroyed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1471","STEI 11-95",1995,173,"STEI",NA,NA,0,"Destroyed",173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Destroyed",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1472","STEI 11-96",1996,177,"STEI",NA,NA,0,"Destroyed",177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Destroyed",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1473","STEI 11-99",1999,178,"STEI",NA,NA,2,"Destroyed",187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,178,178,178,178,NA,NA,NA,NA,178,178,NA,NA,"Active",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1474","STEI 12-00",2000,184,"STEI",NA,NA,NA,"Destroyed",184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Destroyed",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1475","STEI 12-05",2005,182,"STEI",NA,NA,6,"Destroyed",189,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Active",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1476","STEI 12-06",2006,177,"STEI","DT","3607-07159",7,"Hatched",213,4,4,NA,1,NA,NA,NA,NA,NA,NA,184,184,184,184,NA,NA,NA,NA,179,179,NA,NA,"Active",0,NA,NA,NA,NA,NA,"2006-07-27","2006/07/27 11:40:00",NA,"ATY",680,215,220,39.41,NA,NA,"42.98","38.92",NA,NA,NA
"1477","STEI 12-07",2007,195,"STEI",NA,"2406-00621",6,"Hatched",203,4,4,NA,NA,NA,NA,NA,NA,NA,NA,180,180,180,180,NA,NA,NA,NA,176,176,NA,NA,"Active",0,NA,NA,NA,NA,NA,"2007-07-18","2007/07/18 17:19:00",NA,"AHY",770,219,229,42.48,NA,NA,"46.66","40.45",NA,NA,NA
"1478","STEI 12-08",2008,181,"STEI",NA,"2406-00627",6,"Hatched",194,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,171,170.5,170.5,170,171,171,"0",NA,166.5,166.5,167,167,"Active",0,NA,NA,NA,NA,NA,"2008-07-12","2008/07/12 16:29:00",NA,"AHY",725,210,220,37.78,NA,NA,NA,"39.05",NA,NA,NA
"1479","STEI 12-93",1993,187,"STEI",NA,NA,0,"Destroyed",187,NA,NA,"U",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Destroyed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1480","STEI 12-95",1995,173,"STEI",NA,"836-60012",5,"Undetermined",201,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,165,165,"1",170,NA,NA,162,162,"Active",NA,NA,NA,NA,NA,NA,"1995-07-15","1995/07/15 14:52:00","1995/07/15 15:24:00","AHY",695,207,210,39.6,21.5,32.3,"48.2","39.1",NA,NA,"Glue"
"1481","STEI 12-96",1996,177,"STEI",NA,NA,0,"Destroyed",177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Destroyed",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1482","STEI 12-99",1999,187,"STEI",NA,NA,NA,"Destroyed",187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Destroyed",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1483","STEI 13-00",2000,184,"STEI",NA,"936-89903",6,"Hatched",201,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Active",0,1,NA,NA,NA,NA,"2000-07-11","2000/07/11 13:38:00","2000/07/11 13:55:00","AHY",665,NA,NA,39.2,25.4,32.1,"46.8","38.2",NA,NA,NA
"1484","STEI 13-05",2005,183,"STEI",NA,NA,0,"Destroyed",193,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Active",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1485","STEI 13-06",2006,188,"STEI","DT","2406-00610",5,"Hatched",205,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Active",0,NA,NA,NA,NA,NA,"2006-07-12","2006/07/12 17:31:00",NA,"AHY",845,222,225,39,NA,NA,"49.97","42.46",NA,NA,NA
"1486","STEI 13-08",2008,182,"STEI",NA,"2406-00628",7,"Hatched",201,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,176,175,175,174,NA,NA,NA,NA,170,170,NA,NA,"Active",0,NA,NA,NA,NA,NA,"2008-07-12","2008/07/12 19:08:00",NA,"AHY",750,202,213,40.18,NA,NA,NA,"38.94",NA,NA,NA
"1487","STEI 13-93",1993,190,"STEI",NA,NA,1,"Destroyed",190,NA,NA,"U",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1488","STEI 13-95",1995,173,"STEI",NA,"836-60011",6,"Hatched",196,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,170.5,170,NA,NA,NA,NA,166.5,166,"Active",NA,NA,NA,NA,NA,NA,"1995-07-15","1995/07/15 13:56:00","1995/07/15 14:30:00","AHY",730,217,224,40.2,21.6,33.7,"47.4","41.6",NA,NA,"Glue"
"1489","STEI 13-96",1996,178,"STEI",NA,"836-60021",7,NA,195,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"Active",NA,1,NA,NA,NA,NA,"1996-06-29","1996/06/29 15:22:00","1996/06/29 15:45:00","AHY",835,218,226,41.2,33.4,27.9,"47.5","39.8",NA,NA,NA
"1490","STEI 13-99",1999,180,"STEI",NA,NA,4,"Destroyed",187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,180,180,180,NA,NA,NA,NA,178,178,NA,NA,"Active",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1491","STEI 14-00",2000,185,"STEI",NA,NA,5,"Review",197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",184,NA,NA,NA,NA,"Active",0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1492","STEI 14-05",2005,183,"STEI",NA,NA,0,"Destroyed",183,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Destroyed",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1493","STEI 14-06",2006,177,"STEI","DT","2406-00613",7,"Hatched",197,5,5,NA,NA,NA,NA,NA,NA,NA,NA,168,168,168,168,NA,NA,"0",NA,163,163,NA,NA,"Active",0,NA,NA,NA,NA,NA,"2006-07-12","2006/07/12 18:07:00",NA,"AHY",758,217,223,42.49,NA,NA,"48.93","40.87",NA,NA,NA
"1494","STEI 14-08",2008,182,"STEI",NA,NA,0,"Hatched",196,7,NA,NA,1,NA,"07/04 18:35:24","07/13 17:02:19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Active",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1495","STEI 14-93",1993,191,"STEI",NA,NA,NA,"Destroyed",191,NA,NA,"U",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1496","STEI 14-95",1995,173,"STEI",NA,NA,0,"Destroyed",173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Destroyed",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1497","STEI 14-96",1996,179,"STEI",NA,NA,7,"Hatched",195,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,171.75,171,"0",NA,NA,NA,166.75,166,"Active",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1498","STEI 14-99",1999,182,"STEI",NA,NA,7,"Destroyed",189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,176,176,176,176,NA,NA,NA,NA,171,171,NA,NA,"Active",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1499","STEI 15-00",2000,185,"STEI",NA,NA,0,"Destroyed",185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Destroyed",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1500","STEI 15-05",2005,184,"STEI",NA,"2406-00605",3,"Hatched",205,1,NA,NA,0,NA,NA,NA,NA,NA,NA,205,205,205,205,NA,NA,"0",NA,204,204,NA,NA,"Active",0,NA,NA,NA,NA,NA,"2005-07-17","2005/07/17 14:35:00",NA,"ATY",775,215,220,40.4,NA,NA,"46.42","39.62",NA,NA,NA
"1501","STEI 15-06",2006,194,"STEI",NA,NA,7,"Hatched",203,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,175,175,NA,NA,NA,NA,170,170,"Active",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1502","STEI 15-08",2008,182,"STEI",NA,NA,6,"Hatched",201,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,175,175,175,175,NA,NA,"0",NA,171,171,NA,NA,"Active",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1503","STEI 15-93",1993,192,"STEI",NA,NA,3,"Hatched",206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1504","STEI 15-95",1995,173,"STEI",NA,NA,0,"Destroyed",173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Destroyed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1505","STEI 15-96",1996,180,"STEI",NA,NA,0,"Destroyed",180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Destroyed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1506","STEI 15-99",1999,182,"STEI",NA,NA,2,"Destroyed",189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,182,182,182,182,NA,NA,NA,NA,182,182,NA,NA,"Active",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1507","STEI 16-00",2000,187,"STEI",NA,NA,NA,"Destroyed",194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Active",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1508","STEI 16-05",2005,184,"STEI",NA,NA,0,"Destroyed",184,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Destroyed",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1509","STEI 16-06",2006,196,"STEI",NA,"2406-00615",6,"Hatched",213,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,183,183,NA,NA,NA,NA,179,179,"Active",0,NA,NA,NA,NA,NA,"2006-07-18","2006/07/18 14:45:00",NA,"AHY",680,210,220,40.46,NA,NA,"41.35","38.62",NA,NA,NA
"1510","STEI 16-08",2008,183,"STEI",NA,"897-04747",5,"Hatched",200,3,NA,NA,1,NA,"07/05 16:00:12","07/17 9:48:08",NA,NA,NA,175,174.5,174.5,174,NA,NA,NA,NA,171.5,171.5,NA,NA,"Active",2,NA,NA,NA,NA,NA,"2008-07-13","2008/07/13 13:15:00",NA,"AHY",660,200,210,39.17,NA,NA,NA,"38.8",NA,NA,NA
"1511","STEI 16-93",1993,192,"STEI",NA,NA,NA,"Destroyed",192,NA,NA,"U",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1512","STEI 16-95",1995,173,"STEI",NA,NA,0,"Undetermined",173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undetermined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1513","STEI 16-96",1996,182,"STEI",NA,NA,NA,"Destroyed",182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Destroyed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1514","STEI 16-99",1999,183,"STEI",NA,"936-89901",6,"Hatched",197,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,172.5,172,NA,NA,NA,NA,168.5,168,"Active",0,NA,NA,NA,NA,NA,"1999-07-16","1999/07/16 12:30:00","1999/07/16 13:20:00","AHY",NA,NA,NA,42.1,NA,NA,"48.6","42.2",NA,NA,"Glue"
"1515","STEI 17-00",2000,188,"STEI",NA,NA,NA,"Destroyed",188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Destroyed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1516","STEI 17-05",2005,179,"STEI",NA,NA,2,"Review",192,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undetermined",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1517","STEI 17-08",2008,184,"STEI",NA,NA,7,"Hatched",209,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,178,178,178,178,NA,NA,NA,NA,173,173,NA,NA,"Active",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1518","STEI 17-93",1993,193,"STEI",NA,NA,4,"Hatched",205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1519","STEI 17-95",1995,174,"STEI",NA,"836-60014",5,"Hatched",204,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,178,178,"1",174,NA,NA,175,175,"Active",NA,NA,NA,NA,NA,NA,"1995-07-18","1995/07/18 11:56:00","1995/07/18 12:27:00","AHY",685,194,202,40.6,25.8,32.1,"46","38.9",NA,NA,"Glue"
"1520","STEI 17-96",1996,183,"STEI",NA,"836-60023",5,"Destroyed",190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Active",5,2,NA,NA,NA,NA,"1996-07-07","1996/07/07 12:15:00","1996/07/07 13:10:00","AHY",745,220,227,40.4,27.4,33.6,"50.1","39.9",NA,NA,"Glue"
"1521","STEI 17-99",1999,183,"STEI",NA,NA,7,"Abandoned",189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Active",0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1522","STEI 18-00",2000,189,"STEI",NA,NA,NA,"Destroyed",189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Active",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1523","STEI 18-05",2005,188,"STEI",NA,"1347-95458",3,"Destroyed",203,0,NA,NA,0,NA,NA,NA,NA,NA,NA,203,192,192,181,NA,NA,"0",NA,191,191,NA,NA,"Active",0,NA,NA,NA,NA,NA,"2005-07-18","2005/07/18 12:03:00",NA,"AHY",805,213,221,41.52,NA,NA,"46.95","41.26",NA,NA,NA
"1524","STEI 18-08",2008,184,"STEI",NA,NA,0,"Hatched",201,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Active",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1525","STEI 18-93",1993,193,"STEI",NA,NA,NA,"Destroyed",193,NA,NA,"U",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1526","STEI 18-95",1995,174,"STEI",NA,"836-60013",7,"Hatched",198,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,172,172,"0",NA,NA,NA,167,167,"Active",NA,NA,NA,NA,NA,NA,"1995-07-15","1995/07/15 16:15:00","1995/07/15 16:40:00","AHY",755,209,214,38.4,26.8,32.6,"45","39.6",NA,NA,"Glue"
"1527","STEI 18-96",1996,183,"STEI",NA,NA,7,"Hatched",194,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",180,NA,NA,NA,NA,"Active",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1528","STEI 18-99",1999,187,"STEI",NA,"936-89907",6,"Hatched",208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,183,182,182,181,182,182,"0",NA,178,178,178,178,"Active",0,2,NA,NA,NA,NA,"1999-07-20","1999/07/20 11:08:00","1999/07/20 11:52:00","AHY",755,NA,NA,40.9,NA,NA,"47","38.6",NA,NA,"Glue"
"1529","STEI 19-00",2000,189,"STEI",NA,NA,0,"Destroyed",189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Destroyed",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1530","STEI 19-05",2005,192,"STEI",NA,NA,0,"Undetermined",192,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undetermined",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
